loop_id,status,preserved,candidate_commit,parent_commit,baseline_commit,artifact,correctness_recorded,level1_decision,level1_forward_backward_improvement_pct,level2_baseline_median_tps,level2_candidate_median_tps,level2_improvement_pct,trainer_evaluated,quality_evaluated,statistically_confirmed,next
attempt-00165-fused-uw-pqt-pack,correct_fused_producer_pack_level2_below_gate,true,08dd15b847472579b4bf3f75f903b92de3a0684a,,ec44cba1f02f230ea991b940a95dc1b1f4e8d95c,runs/kda-cuda-development/attempt-00165-fused-uw-pqt-pack-vs-accepted-level2,true,,,,,1.100300,,false,false,Keep attempt161 accepted and use attempt165 only as a cumulative scaffold. Fuse the remaining R/E group-local pack into the existing U/W/P/Q/T producer kernel to remove another 16 launches and about 0.458 ms without changing equations or rounding.
reference-attempt-00165-fused-uw-pqt-pack-operator,attribution_only_complete,true,08dd15b847472579b4bf3f75f903b92de3a0684a,,fc1a77d44c216548527dd350b5d4f82f3d7ddaba,runs/kda-cuda-development/profiles/attempt-00165-fused-uw-pqt-pack-operator,false,,,,,,,false,false,The producer fusion removes eight P/Q/T pack launches and 0.121088 ms summed kernel time. Continue at the same boundary by emitting R/E from the producer and eliminating the remaining 16 pack-group launches.
attempt-00166-fused-uw-re-pack,correct_re_pack_fusion_level1_regression,true,a12d0d6f11baac5f79004e5b2b2c37ed71e37bf5,,08dd15b847472579b4bf3f75f903b92de3a0684a,runs/kda-cuda-development/attempt-00166-fused-uw-re-pack-level1,true,do_not_advance,-3.386917,,,,,false,false,Return to attempt165 as the cumulative scaffold and keep attempt161 accepted. Do not serialize R/E exponentials inside the 192 producer CTAs; retain the highly parallel pack or seek a cooperative/pipelined implementation that overlaps exp work without extending the WMMA critical path.
attempt-00167-overlap-uw-re-pack,correct_overlapped_re_pack_below_level1_gate,true,136ca45ed3d9fcc4ac993c07745fa250a650eb1d,,08dd15b847472579b4bf3f75f903b92de3a0684a,runs/kda-cuda-development/attempt-00167-overlap-uw-re-pack-level1,true,do_not_advance,0.237700,,,,,false,false,Return to attempt165. Dedicated pack warps recover attempt166's serialization loss but the doubled CTA and phase barriers leave only 0.238% at T4096. Stop R/E producer fusion and target a cheaper adjacent boundary or the remaining broad VJP schedule.
attempt-00168-flat-pair-grid,accepted_flat_pair_grid_development_baseline,true,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,,ec44cba1f02f230ea991b940a95dc1b1f4e8d95c,runs/kda-cuda-development/attempt-00168-flat-pair-grid-vs-accepted-level2,true,,,,,2.021541,,false,false,"Use attempt168 as the accepted development baseline. Flattening all ten independent triangular pair CTAs reduces the operator from 185 to 167 launches and establishes 36,185 tok/s. Continue flattening or fusing independent launch families, while the broad VJP plus colored pair path remains the main FLA gap."
reference-attempt-00168-flat-pair-grid-operator,attribution_only_complete,true,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,,08dd15b847472579b4bf3f75f903b92de3a0684a,runs/kda-cuda-development/profiles/attempt-00168-flat-pair-grid-operator,false,,,,,,,false,false,Use the accepted flattened pair grids as the model for other independent families. Launches fall by 18 and span by 0.101280 ms without changing arithmetic; the remaining 167 launches and broad VJP/colored-pair compute are the next targets.
attempt-00169-eight-warp-inline-dd,correct_eight_warp_inline_dd_below_level1_gate,true,a65e82eadb189022df245c8e1f5b0408a4480bb6,,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,runs/kda-cuda-development/attempt-00169-eight-warp-inline-dd-level1,true,do_not_advance,0.341740,,,,,false,false,"Return to accepted attempt168. Inline serial dD reconstruction removes eight reduction launches and 196608 peak bytes while fixing the prior eight-warp small-shape guard, but consumes the occupancy gain and leaves only 0.342% at T4096. Do not compose this boundary without a parallel in-CTA reduction."
attempt-00170-eight-warp-coop-dd,correct_eight_warp_cooperative_dd_level1_regression,true,d94eb51ff943f8ec47a428f38355c66ef715b3ee,,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,runs/kda-cuda-development/attempt-00170-eight-warp-coop-dd-level1,true,do_not_advance,-1.897987,,,,,false,false,"Return to accepted attempt168. Cooperative strip staging preserves the exact dD reduction order and lower allocation, but two block-wide barriers per key strip turn the eight-warp VJP into a 1.898% T4096 regression. Close this inline-dD schedule and pursue a structural reduction in broad-VJP or colored-pair work."
attempt-00171-fla-global-bf16-state-pipeline,correct_global_bf16_pipeline_level1_regression,true,a01e6b6da6e90572747328568018ced004c179be,,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,runs/kda-cuda-development/attempt-00171-fla-global-bf16-state-pipeline-level1,true,do_not_advance,-2.674465,,,,,false,false,"Return to accepted attempt168. The FLA-style compact global lifetime removes 28 launches and 1.85% allocation, but the 64-chunk sweep and loss of group-local producer-consumer locality raise summed kernel time by 0.711 ms. Do not compose global materialization without an on-chip/generated pipeline that preserves locality."
attempt-00172-fla-four-warp-local-barriers,correct_four_warp_local_barriers_level1_regression,true,fefead9497518074dc1871e9f5bc2d62e06099fa,,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,runs/kda-cuda-development/attempt-00172-fla-four-warp-local-barriers-level1,true,do_not_advance,-5.615808,,,,,false,false,"Return to accepted attempt168. Four-warp row ownership removes same-warp CTA barriers and remains bitwise exact, but regresses T4096 by 5.616% despite improving shorter shapes. Close barrier-only scheduling and pursue a structural reduction in useful broad-VJP or colored-pair work."
attempt-00173-fla-four-cta-vjp,correct_four_cta_vjp_level2_rejection,true,6fa87471ecdeee6358753d5b721083b3bb31684b,,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,runs/kda-cuda-development/attempt-00173-fla-four-cta-vjp-level1,true,advance,3.347268,,,,,false,false,"Return to accepted attempt168. The 128-register launch bound enables nominal four-CTA residency and cleared Level 1, but the profile showed broad-VJP and total-span regressions and Level 2 measured a 0.363% throughput loss. Do not retain or compose forced register capping; pursue lower shared/register residency through useful-work or layout reduction rather than compiler constraint."
attempt-00174-fla-shared-inverse-handoff,correct_shared_inverse_handoff_level1_regression,true,e5c8c59ea426aad8a0090e6b74bfc9d7c16119cb,,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,runs/kda-cuda-development/attempt-00174-fla-shared-inverse-handoff-level1,true,do_not_advance,-0.335095,,,,,false,false,"Return to accepted attempt168. Keeping the first inverse-adjoint transform in shared memory naturally reaches 128 registers with zero spill and removes a global round trip, but T4096 regresses 0.335% and T256 regresses 6.909%. Do not compose the hot shared-buffer alias; pursue a genuinely register-resident or lower-traffic layout."
attempt-00175-fla-tiled-conv-backward,accepted_development_baseline,true,aa08de1bab312bc7347ed739d8b2a0b83faef467,,7576d021f66ea2c01dae5e41935fdc48e7f2a43c,runs/kda-cuda-development/attempt-00175-fla-tiled-conv-backward-level2,true,not_applicable_convolution_intervention,,,,1.229548,,false,false,"Use attempt175 as the development baseline. Fuse the proven preactivation-gradient producer into the same 64x32 time/channel CTA, staging the x halo and dz on chip, to remove the remaining flat 12288-block producer and global FP32 dz round trip while preserving exact activation math."
attempt-00176-fused-conv-dz,validated_convolution_development_baseline,true,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,,aa08de1bab312bc7347ed739d8b2a0b83faef467,runs/kda-cuda-development/profiles/attempt-00176-full-step-profile-001,true,not_applicable_convolution_intervention,,,,,,false,false,"Treat convolution as matched: attempt176 is 13.732 ms/step versus FLA 13.398725, only 2.49% slower. Use attempt176 as the next development parent and return to the complete WY/UT backward, where the remaining overall throughput gap is concentrated."
attempt-00177-fused-group-uw-re,correct_group_pack_fusion_below_level1_threshold,true,58ed50d0e02ef4813a421994708b2d4218e53713,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00177-fused-group-uw-re-level1,true,do_not_advance,2.690763,,,,,false,false,"Return to exact attempt176. Co-indexed fusion deletes 30 launches and is bitwise exact, but exponentials and stores expand U/W from 0.641 to 1.112 ms/operator, nearly matching the former 1.122 ms combined stage; the profile span regresses 0.49%. Pursue fusion at a consumer boundary that removes global operand traffic, not producer co-scheduling alone."
attempt-00179-fla-balanced-eight-warp-vjp,correct_balanced_eight_warp_vjp_level1_regression,true,0bf7d1b834a2cbef36524c444cc5872b60cd0688,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00179-fla-balanced-eight-warp-vjp-level1,true,do_not_advance,-0.210852,,,,,false,false,"Return to exact attempt176. Pairing warps and alternating row-local value/key strips retains the 86-register eight-warp layout and is bitwise exact, but T4096 regresses 0.211% and T1024 regresses 3.973%. Close the broad-VJP warp-count axis and pursue an equation/decomposition reduction rather than more CTA scheduling."
attempt-00180-fla-triangular-inverse-adjoint,correct_triangular_inverse_adjoint_below_level1_threshold,true,1434068018195c2a6a66a82d27593f7d485299eb,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00180-fla-triangular-inverse-adjoint-level1,true,do_not_advance,0.172938,,,,,false,false,Return to exact attempt176. Computing only the ten lower inverse-adjoint tiles cuts nominal WMMA work but the added BF16 global handoff and 480 one-warp CTAs leave T4096 only 0.173% faster and raise allocation 0.206%. Preserve the triangular dependency proof and test it in place inside the broad CTA without a new launch or buffer.
attempt-00181-fla-inplace-triangular-adjoint,correct_inplace_triangular_adjoint_below_level1_threshold,true,6f777c324717f96de78f3acea0612317ef5b7d60,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00181-fla-inplace-triangular-adjoint-level1,true,do_not_advance,0.880593,,,,,false,false,"Return to exact attempt176 for comparisons. The in-place triangular bounds are bitwise exact and remove 88 nominal WMMA operations without a new buffer or launch, but T4096 improves only 0.881% because runtime row-dependent bounds raise the broad kernel to 138 registers. Test one compile-time row specialization, then close this transform axis if it remains below gate."
attempt-00182-fla-specialized-triangular-adjoint,correct_specialized_triangular_adjoint_level1_regression,true,72f6d0a163c59d6e6a2aec8c053a31e234c054d8,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00182-fla-specialized-triangular-adjoint-level1,true,do_not_advance,-0.372866,,,,,false,false,"Return to exact attempt176 and close the inverse-transform triangular specialization axis. Compile-time row paths restore 128 registers and preserve bitwise results, but T4096 regresses 0.373% and T256 violates the 5% guard. Refocus on FLA compact forward/reverse state decomposition rather than zero-tile MMA scheduling."
attempt-00183-fla-global-v32-state-pipeline,correct_deterministic_global_v32_state_pipeline_level1_regression,true,b04e7e15327fd3df59eb3d3aaf17120096354420,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00183-fla-global-v32-state-pipeline-level1,true,do_not_advance,-9.424812,,,,,false,false,Return to exact attempt176. Close the direct global-BF16-plus-wider-state-CTA translation: attempt171's V16 global pipeline regressed and V32 amplifies the T4096 regression to 9.425%. Re-profile the accepted path against FLA by kernel-family time and pursue a decomposition that removes state-history/local-VJP traffic rather than merely widening the persistent CTA.
attempt-00184-fla-padded-broad-shared,correct_padded_broad_shared_below_level1_threshold,true,2194ae7c923d736fc74a2819349f7c0aa4e612e8,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00184-fla-padded-broad-shared-level1,true,do_not_advance,0.026660,,,,,false,false,"Return to exact attempt176. Plain 72-element row padding is bitwise exact but neutral at T4096, so close simple shared-stride skewing. FlashKDA's advantage depends on the complete swizzled cooperative load/MMA pipeline, not padding alone; pursue an owned register/cooperative decomposition without adding unavailable CUTLASS dependencies."
attempt-00185-flash-direct-residual-forward,correct_deterministic_flash_direct_residual_forward_level1_regression,true,634db6f8283e622b252d991c1e409b9ebb497ed2,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00185-flash-direct-residual-forward-level1,true,do_not_advance,-0.430920,,,,,false,false,"Return to exact attempt176. Directly forming T(P-QH) is numerically valid and saves 3.91% target-shape allocation, but the in-place FP32-to-BF16 packing plus fused residual scan regresses T4096 forward and forward-backward and violates the T256 guard. Preserve the algebraic factorization, but do not reuse this standalone pack boundary; any retry must consume producer-resident operands or fuse packing with their producer."
attempt-00186-fla-colored-inverse-adjoint,correct_deterministic_colored_inverse_adjoint_level1_regression,true,52e162e7ed0f74d4ddee58a51c754a8cd7ac6ecf,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00186-fla-colored-inverse-adjoint-level1,true,do_not_advance,-0.408860,,,,,false,false,"Return to exact attempt176. Fusing each useful lower inverse-adjoint tile into its colored consumer is bitwise exact and removes the FP32 dM buffer, but serializes inverse work at every colored CTA, regresses T4096 and T1024, and saves only 0.206% allocation. Close consumer-side inverse fusion and pursue a decomposition that removes useful broad/state products rather than relocating their schedule."
attempt-00187-fla-parallel-forward-uw,correct_deterministic_parallel_forward_uw_level1_below_threshold_and_short_guard_failure,true,85679d3f2f8e7d126033bb601eeab2abc1dc4b79,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00187-fla-parallel-forward-uw-level1,true,do_not_advance,0.746805,,,,,false,false,"Return to exact attempt176. A broad 3072-CTA BF16-WMMA U/W producer with FP32 outputs is correct, deterministic, and saves 4.184% allocation, but tuned FP32 BMM remains faster for forward and the T256 combined guard fails. Close standalone forward U/W replacement; matching FLA requires producer-consumer residency rather than another global U/W implementation."
attempt-00188-fla-bv32-vjp,correct_deterministic_fla_bv32_vjp_level1_regression,true,a46cd5a8632e1cc5c912724dc6681308b8326010,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00188-fla-bv32-vjp-level1,true,do_not_advance,-3.176726,,,,,false,false,"Return to exact attempt176. Matching FLA's autotuned BK16/BV32/four-warp tile helps T256 and T1024, but retaining the doubled WMMA value fragments raises the broad kernel from 130 to 138 registers/thread and regresses T4096 by 3.177%. Close manual BV32 widening. The remaining FLA advantage comes from compiler-managed register layouts and elementwise fragment consumption, not tile width alone."
attempt-00189-fla-register-dp-consumer,correct_deterministic_register_dp_consumer_level2_below_retention_gate,true,ea154eea1692ac3ea2ca2d679c186251184b8ee8,,29dc8c0b246f34379cf7fcd43c3dc04fc0626e1b,runs/kda-cuda-development/attempt-00189-fla-register-dp-consumer-level1,true,advance_to_sparse_level2,4.066444,,,0.554159,,false,false,"Keep attempt176 as the accepted convolution development parent and attempt175 as the latest full matched baseline. Preserve attempt189 as a correct FLA-inspired scaffold: direct register consumption removes dP shared-memory handoffs and improves the broad VJP by 7.697%, but the matched Level-2 gain is only 0.554%, below the declared 2% gate. Continue with another isolated producer-fragment consumer, especially the dQ handoff, then compare any cumulative candidate against accepted baselines."
attempt-00190-fla-register-dq-consumer,correct_deterministic_register_dq_consumer_level2_below_retention_gate,true,091c9e3e992567202aae736080cb85a1170ad6ce,,ea154eea1692ac3ea2ca2d679c186251184b8ee8,runs/kda-cuda-development/attempt-00190-fla-register-dq-consumer-level1,true,advance_to_sparse_level2,3.599838,,,1.848635,,false,false,"Keep attempt176 as the accepted convolution parent and attempt175 as the latest full matched baseline. Preserve attempt190 as the strongest correct FLA-inspired scaffold: cumulative direct dP/dQ fragment consumption improves the broad VJP by 31.378% and the matched Level-2 pair by 1.849%, but remains just below the declared 2% gate. Continue eliminating the dR/dE scalar/shared handoff or fuse another useful backward boundary, then anchor the cumulative result against attempt176."
attempt-00191-fla-register-dre-consumer,correct_deterministic_register_dre_consumer_level1_below_threshold,true,8b3fb97eeed34081311d2a2540f7e16b461762c8,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00191-fla-register-dre-consumer-level1,true,do_not_advance_below_three_percent_threshold,0.972850,,,,,false,false,"Preserve attempt191 as a correct cumulative implementation scaffold but do not advance it independently. Direct dR/dE fragment consumption and a 64-float cooperative end reduction save shared traffic and reduce the broad kernel to 128 registers/thread, but improve T4096 only 0.973% and regress T1024 3.205%. The next isolated mechanism should write rounded dW directly from accumulator registers to BF16 shared scratch, removing its FP32 store/reload and one CTA barrier; compare cumulative performance to attempt190 and accepted attempt176."
attempt-00192-fla-register-dw-pack,correct_deterministic_register_dw_pack_level1_and_cumulative_below_threshold,true,6186c7c57b2f683e5a53f365223c064f0b4fe842,,8b3fb97eeed34081311d2a2540f7e16b461762c8,runs/kda-cuda-development/attempt-00192-fla-register-dw-pack-level1,true,do_not_advance_below_three_percent_threshold,1.593129,,,,,false,false,"Return to attempt190 as the strongest non-retained scaffold. Directly packing dW accumulator elements to BF16 scratch is bitwise exact and removes one barrier, but improves only 1.593% versus attempt191 and the complete attempt191+192 handoff stack improves just 0.225% versus attempt190 in the cumulative boundary check. Close incremental broad shared-handoff removal and move to a larger FLA decomposition boundary such as state-product or colored intra-backward fusion."
attempt-00193-fla-register-state-consumer,correct_deterministic_register_state_consumer_level1_regression,true,7e57a3f510391f471c0f71ccb13fe583c05b10c6,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00193-fla-register-state-consumer-level1,true,do_not_advance,-3.206595,,,,,false,false,"Return to attempt190. Direct register consumption of the forward E^T Z fragments is bitwise exact, removes one shared-memory handoff and CTA barrier per chunk, lowers the persistent forward kernel from 61 to 54 registers/thread, and improves isolated T4096 forward by 2.092%, but the matched target forward-backward measurement regresses 3.207%. Close this standalone boundary and pursue a larger FLA-style state or intra-backward fusion before another sparse Level 2."
attempt-00194-fla-register-state-products,correct_deterministic_register_state_products_level2_below_retention_gate,true,50330a4ed3ae50601ba13bab8b6e29a77269a4d8,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00194-fla-register-state-products-level1,true,advance_to_sparse_level2,3.682218,,,0.324649,,false,false,"Keep attempt190 as the strongest non-retained matched scaffold. Attempt194 proves all four group-state products can be consumed exactly from registers and reaches the highest raw project-owned median, but its matched Level-2 gain is only 0.325%. The profile separates the useful boundary scan, which improves 3.971%, from the reverse scan, which regresses 21.617%; isolate only the boundary-side direct consumers from attempt190 before composing any further state work."
attempt-00195-fla-register-boundary-products,correct_deterministic_boundary_register_products_level1_reject,true,138c861a1ba42a277e6826436398b9b66a277792,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00195-fla-register-boundary-products-level1,true,do_not_advance,-2.554898,,,,,false,false,"Keep attempt190 as the strongest non-retained matched scaffold. The forward-boundary direct consumers are exact and locally improve T=4096 forward, but they regress the matched combined production path. Close this handoff family and pursue a larger reverse/intra-backward decomposition rather than composing attempt193 or replaying attempt194."
attempt-00196-fla-reverse-product-alias,correct_deterministic_reverse_product_alias_level1_below_gate,true,3a660c170cf8c366600c7472e2fe68adaff518ff,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00196-fla-reverse-product-alias-level1,true,do_not_advance,0.254491,,,,,false,false,"Keep attempt190 as the strongest non-retained matched scaffold. Aliasing the final reverse product over dead BF16 operand scratch preserves exact cooperative arithmetic and crosses the same shared-memory occupancy boundary as attempt194 without its lane-local regression, but the full T4096 gain is only 0.254%. Close shared-capacity-only state-scan tuning and require the next attempt to remove a larger reverse/intra kernel boundary."
attempt-00197-fla-reverse-vjp-pipeline,correct_deterministic_reverse_vjp_pipeline_level1_regression,true,aa46c5c9bd33f2fb8f56528ea983288f3b4823bb,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00197-fla-reverse-vjp-pipeline-level1,true,do_not_advance_important_shape_regression,-5.339130,,,,,false,false,"Keep attempt190 as the strongest non-retained matched scaffold. The two-stream pipeline overlaps 1.609 ms, but concurrent tensor-core contention increases summed kernel time 27.8% and span 3.65%; close cross-stream scheduling and return to FLA's actual mechanism of reducing and coherently staging work in a compact reverse scan plus broad/intra kernels."
attempt-00198-fla-register-dh-scan,correct_deterministic_reverse_state_scan_level1_regression,true,1c6d825bef8f71fad4c1031748315952102e1561,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00198-fla-register-dh-scan-level1,true,do_not_advance,-49.926186,,,,,false,false,Reject the two-warp register-held reverse state scan. It is bitwise exact but loses CTA parallelism and regresses T4096 by 49.926%. Preserve it as negative scheduling evidence; do not replay it.
attempt-00199-fla-packed-qgkg-scan,correct_deterministic_reverse_state_scan_level1_regression,true,0a22cf1625362d13707d7210eb2f51329c5de14e,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00199-fla-packed-qgkg-scan-level1,true,do_not_advance,-35.833096,,,,,false,false,Reject the packed qg/kg group scan. Packing removes eight launches but the two-warp scan remains dominant and T4096 regresses 35.833%. Preserve the initial invalid unstaged checker capture at /tmp/kda-check-199 and use only /tmp/kda-check-199-valid as valid evidence.
attempt-00200-fla-four-warp-dh-scan,correct_deterministic_reverse_state_scan_level1_regression,true,2adb251a82d2d994779c70c35c74c4462e842c93,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00200-fla-four-warp-dh-scan-level1,true,do_not_advance,-11.533820,,,,,false,false,"Reject the correct four-warp BV32 state ownership as implemented. It establishes the intended equations and separate A^T dO boundary, but shared operand transposes leave the direct scan at 1.987136 ms and T4096 regresses 11.534%."
attempt-00201-fla-direct-wmma-dh-scan,correct_deterministic_direct_wmma_dh_scan_level2_below_retention_gate,true,311654ba3f0d2c5e03372aca5b1226b4cc4fea79,,091c9e3e992567202aae736080cb85a1170ad6ce,runs/kda-cuda-development/attempt-00201-fla-direct-wmma-dh-scan-level1,true,advance_to_sparse_level2,3.416613,,,1.754198,,false,false,"Preserve as the mechanistic scaffold, not an accepted baseline. Direct WMMA loads make the eight group-local scans compact and Level 1 advances, but matched Level 2 improves only 1.754%, below the declared 2% gate. Next test one all-64-chunk reverse-state CTA loop while leaving local VJP chunk-parallel."
attempt-00202-fla-all64-dh-scan,correct_deterministic_all64_reverse_state_scan_level1_below_threshold,true,8eb055d0779b131c70bd35b223e87d33ad8875f5,,311654ba3f0d2c5e03372aca5b1226b4cc4fea79,runs/kda-cuda-development/attempt-00202-fla-all64-dh-scan-level1,true,do_not_advance_below_three_percent_threshold,0.730712,,,,,false,false,"Preserve attempt202 as the exact all-sequence scheduling boundary, not a baseline. A single 24-CTA scan removes 15 launches and the profile span falls 10.35%, but the state kernel itself is 27.79% slower than the eight attempt201 group scans and matched Level 1 improves only 0.731% while allocation rises 1.891%. Do not spend Level 2. Keep attempt201 as the mechanistic scaffold and target the persistent scan inner loop or a lower-overhead FLA-equivalent state kernel before another strategy boundary."
attempt-00203-fla-all64-direct-bf16-dh,correct_deterministic_direct_bf16_publication_regression,true,3ee6eeb8788b08ef6aa9cc2bfa4aaa632623b646,,8eb055d0779b131c70bd35b223e87d33ad8875f5,runs/kda-cuda-development/attempt-00203-fla-all64-direct-bf16-dh-level1,true,do_not_advance,-0.648716,,,,,false,false,"Reject and preserve. Do not replay direct accumulator-fragment lane mapping for BF16 state/history publication: despite removing 16 KiB of shared storage and one barrier, it makes the all64 state scan 16.05% slower, regresses the matched T4096 path 0.649%, and fails the T256 important-shape guard at 5.095%. Keep attempt202 only as an exact scheduling boundary and require any further all64 scan work to preserve coalesced publication or demonstrate a lower-cost FLA-equivalent staging pipeline."
reference-paired-operator-project201-vs-fla-002,reference_only_complete,true,,,,runs/kda-cuda-development/reference-benchmarks/paired-operator-project201-vs-fla-002,false,,,,,,,false,false,Use the one-process alternating CUDA-event result to size the operator-scale gap: attempt201 needs a 39.90% operator reduction to match FLA in this diagnostic. Do not interpret it as trainer throughput or statistical confirmation. Target coherent dataflow removal rather than more scan-only tuning.
attempt-00204-fla-forward-group-checkpoints,correct_deterministic_sanitized_level2_accepted_development_baseline,true,35da9331090ee030d8d6b89a44b5f0174e416f91,,311654ba3f0d2c5e03372aca5b1226b4cc4fea79,runs/kda-cuda-development/attempt-00204-fla-forward-group-checkpoints-level2,true,advance,5.876980,,,2.645293,,false,false,"Use attempt204 as the accepted development baseline and next scaffold. It is the first post-attempt175 candidate to clear the declared 2% matched gate, reaching a new raw project median of 38,803 tok/s while remaining sanitized and 100% project-owned. Continue with the coherent full-sequence reverse WY/state-to-intra boundary: eliminate the remaining per-group state/broad/intra materializations rather than tuning the scan alone. The FLA gap remains 4,877 tok/s; do not claim completion."
attempt-00205-fla-fullseq-reverse-intra,correct_deterministic_level1_rejected,true,e65024c27ecfeab2d5f5fadf2d45e2fd24e1341a,,35da9331090ee030d8d6b89a44b5f0174e416f91,runs/kda-cuda-development/attempt-00205-fla-fullseq-reverse-intra-level1,true,do_not_advance,,,,,,false,false,"Preserve attempt205 as the full-sequence scheduling failure boundary. It removed 55 launches and validated owner-packed dZ-base-to-dH aliasing plus 16-chunk consumers, but the one 24-CTA reverse scan recomputed qg/kg exponentials independently per value strip and cost 1.941824 ms. Do not spend Level 2. A successor may reuse the scheduling scaffold only if it prepares compact qg/kg once outside the scan and then attacks the still-materialized forward-history and colored/intra boundaries."
attempt-00206-fla-prepared-fullseq-reverse,correct_deterministic_level1_rejected,true,ca124bddcd672f738930c168bdc2d9101258882f,,35da9331090ee030d8d6b89a44b5f0174e416f91,runs/kda-cuda-development/attempt-00206-fla-prepared-fullseq-reverse-level1,true,do_not_advance,,,,,,false,false,"Preserve attempt206 as the prepared-operand correction to attempt205. It recovers nearly all of attempt205 but remains 2.633% slower than accepted attempt204 and does not advance. The remaining state scan is under-parallel at 24 V32 owners (0.724416 ms); test a 48-owner V16 full-sequence state mapping without changing its prepared operands. Also revert or fuse the 16-chunk local consumer slabs, whose colored/dD/dA/finalize work is slower than attempt204."
attempt-00207-fla-prepared-fullseq-v16,correct_deterministic_level1_rejected,true,b8d7594709cb2d7e695810dc773e26e252956042,,35da9331090ee030d8d6b89a44b5f0174e416f91,runs/kda-cuda-development/attempt-00207-fla-prepared-fullseq-v16-level1,true,do_not_advance,,,,,,false,false,Preserve V16 as a subthreshold scheduling boundary. It cuts the scan and yields +0.789% T4096 but misses the 3% gate and the T256 important-lane guard. Use it only as scaffold for a producer/consumer fusion large enough to remove at least another 0.4-0.6 ms/operator.
attempt-00208-fla-prepared-fullseq-v16-g8,correct_deterministic_level1_rejected,true,cf42c979b0c0ab5b330289792e9428576e4909e8,,35da9331090ee030d8d6b89a44b5f0174e416f91,runs/kda-cuda-development/attempt-00208-fla-prepared-fullseq-v16-g8-level1,true,do_not_advance,,,,,,false,false,Preserve and reject the return to eight consumer chunks. More launches and slower complete VJP outweigh cheaper colored/finalize kernels; do not repeat this width-only reversal. Return to attempt207 for a fused forward-history producer or direct intra fusion.
attempt-00205-through-00208-fullseq-correctness-correction,correctness_attribution_correction_complete,true,,,,runs/kda-cuda-development/diagnostics/attempt-00209-complete-forward-history-hotpath-sanitizers-001,false,,,,,,,false,false,"Retain attempt204 as accepted baseline. Treat attempts205-208 as invalid due incomplete initialization/lifetime aliasing. Any future full-sequence path must use full 3,145,728-element bounds and stable compact P/Q/T owners, with production initcheck evidence."
attempt-00209-complete-forward-history,correct_deterministic_level1_rejected,true,14f2dc6894020e8e6f8c2278f8f199c175e6d81a,,35da9331090ee030d8d6b89a44b5f0174e416f91,runs/kda-cuda-development/attempt-00209-complete-forward-history-level1,true,do_not_advance,,,,,,false,false,"Preserve attempt209 as the first valid full-sequence V16 boundary, but reject it on performance: correct full operand preparation plus state/history costs 5.420% at Level 1. Retain attempt204. Do not use invalid attempts205-208 as scaffolds or repeat full-sequence state-width/history variants without a redesign that removes at least 0.5 ms of correct-path work."
